time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm],Glacier Liquid Storage [mm],Glacier Ice [mm],Depression [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
10756,2011-03-14,00:00:00.00,0,0.0652475,2.60931,0,0.342787,0,10151.8,4.56177e-52,34.2574,-0.0249709,0.00661033,8.97246,0,148.843,0,0,2.9192e-12,-4.48335,14.9162,10357.3,11238.3,885.273,-1.05501e-10
10757,2011-03-15,00:00:00.00,0.00267431,0.0305747,2.6093,0,0.342709,0,10152.1,1.70095e-68,34.0004,-0.0252838,0.00644167,8.9724,0.0330151,148.842,0,0,2.49358e-12,-4.48335,14.8497,10357.3,11238.3,885.274,-1.21872e-10
10758,2011-03-16,00:00:00.00,0.0106589,0.0655378,2.60939,0,0.344018,0,10152.5,6.23503e-19,34.1401,-0.0197502,0.00643178,8.97319,1.40004,147.044,0,0,2.13002e-12,-4.48335,14.8351,10357.4,11238.4,885.276,-1.21872e-10
10759,2011-03-17,00:00:00.00,0.00542174,0.0979945,2.60962,0,0.344751,0,10152.9,-2.55737e-20,34.0065,-0.0155955,0.00693258,8.97279,0.668757,147.617,0,0,1.81947e-12,-4.48335,14.8099,10357.5,11238.5,885.28,-1.12777e-10
10760,2011-03-18,00:00:00.00,0.0220682,0.193065,2.61011,0,0.347864,0,10153.3,3.67728e-19,34.3871,-0.00104838,0.0106976,8.97495,1.11772,146.494,0,0,1.5542e-12,-4.48335,14.8732,10357.7,11238.7,885.288,-1.12777e-10
10761,2011-03-19,00:00:00.00,6.18823e-05,0.570025,2.61059,0,0.347549,0,10153.7,-2.3368e-35,34.118,-0.00192496,0.0103927,8.97517,0.408438,147.661,0,0,1.3276e-12,-4.48335,14.8394,10358.2,11239.3,885.298,-1.01863e-10
10762,2011-03-20,00:00:00.00,8.32725e-05,0.0194627,2.61066,0,0.345719,0,10154.1,0,33.8448,-0.00795025,0.00984805,8.97466,0.0348634,148.054,0,0,1.13404e-12,-4.48335,14.7713,10358.2,11239.3,885.307,-1.14596e-10
10763,2011-03-21,00:00:00.00,0.0134537,0.722905,2.61052,0,0.344441,0,10154.4,0,33.5686,-0.0115948,0.00957172,8.97445,0.114301,148.695,0,0,9.68698e-13,-4.48335,14.701,10359,11240.1,885.313,-1.12777e-10
10764,2011-03-22,00:00:00.00,0.0614944,0.367641,2.6104,0,0.343904,0,10154.8,0,33.3668,-0.012523,0.00908387,8.9742,0.340483,148.791,0,0,8.27464e-13,-4.48335,14.6417,10359.4,11240.5,885.317,-1.03682e-10
10765,2011-03-23,00:00:00.00,0.0618843,2.17771,2.61033,0,0.343415,0,10155.1,0,33.3646,-0.0126082,0.00883296,8.97639,0.324752,150.814,0,0,7.06822e-13,-4.48335,14.6068,10361.6,11242.7,885.32,-1.34605e-10
10766,2011-03-24,00:00:00.00,0.481027,14.2464,2.61028,0,0.343273,0,10155.3,0,33.1699,-0.0138065,0.00839515,8.97804,0.590952,165.265,0,0,6.03769e-13,-4.48335,14.5588,10376.4,11257.5,885.322,-1.09139e-10
10767,2011-03-25,00:00:00.00,0,2.6522,2.61022,0,0.343023,0,10155.6,0,32.9278,-0.0147502,0.00816683,8.97839,0.00517388,168.501,0,0,5.15741e-13,-4.48335,14.4977,10379,11260.1,885.324,-1.21872e-10
10768,2011-03-26,00:00:00.00,0,0.0702972,2.61014,0,0.343013,0,10155.9,0,32.7365,-0.0155157,0.00777315,8.97785,0,168.576,0,0,4.40547e-13,-4.48335,14.447,10379.1,11260.2,885.326,-1.14596e-10
10769,2011-03-27,00:00:00.00,0,0.555337,2.61007,0,0.342862,0,10156.1,0,32.5602,-0.0161689,0.00756496,8.97767,0,169.131,0,0,3.76316e-13,-4.48335,14.3989,10379.6,11260.7,885.327,-1.16415e-10
10770,2011-03-28,00:00:00.00,0.000102616,0.433322,2.60999,0,0.342896,0,10156.4,0,32.3456,-0.0167487,0.00721027,8.97717,0.000101087,169.564,0,0,3.2145e-13,-4.48335,14.3393,10380.1,11261.2,885.328,-1.20053e-10
10771,2011-03-29,00:00:00.00,0.003352,1.15392,2.60992,0,0.342788,0,10156.6,0,32.1336,-0.0172784,0.00702003,8.97728,0.00513684,170.715,0,0,2.74583e-13,-4.48335,14.2832,10381.2,11262.3,885.33,-1.23691e-10
10772,2011-03-30,00:00:00.00,0.00110503,0.595612,2.60986,0,0.342832,0,10156.9,0,31.9064,-0.0177717,0.00669984,8.97697,0.00107881,171.315,0,0,2.3455e-13,-4.48335,14.2189,10381.8,11262.9,885.331,-1.16415e-10
10773,2011-03-31,00:00:00.00,0.000701749,0.143639,2.6098,0,0.342873,0,10157.3,0,31.5826,-0.0178683,0.00652568,8.97702,0.012609,171.442,0,0,2.00353e-13,-4.48335,14.1349,10382,11263.1,885.332,-1.01863e-10
10774,2011-04-01,00:00:00.00,0.0120556,0.186855,2.60993,0,0.345316,0,10157.8,0,31.3288,-0.0108166,0.00623605,8.97734,0.331812,171.189,0,0,1.71142e-13,-4.48335,14.0932,10382.1,11263.3,885.336,-1.29148e-10
10775,2011-04-02,00:00:00.00,1.54875,0.587573,2.61317,0,0.360236,0,10158.2,1.91027e-18,34.2752,0.0459666,0.104543,8.97871,2.94351,166.792,0,0,1.4619e-13,-4.48335,14.3852,10384.3,11265.4,885.354,-1.01863e-10
10776,2011-04-03,00:00:00.00,0.459487,0.54872,2.61922,0,0.366304,0,10158.8,-1.55664e-18,36.6873,0.0916398,0.175764,8.97861,2.84086,164.435,0,0,1.24876e-13,-4.48335,14.7692,10385.2,11266.4,885.39,-1.18234e-10
10777,2011-04-04,00:00:00.00,6.13567,7.83241,2.62851,0,0.373178,0,10159.2,6.5707e-19,40.3562,0.138379,0.275532,8.99532,6.33758,170.021,0,0,1.06669e-13,-4.48335,15.3626,10399.2,11280.4,885.435,-1.14596e-10
10778,2011-04-05,00:00:00.00,0.0383166,3.70364,2.63289,0,0.358678,0,10159.7,1.67876e-35,39.8984,0.111842,0.269831,8.99696,1.25326,178.842,0,0,9.1117e-14,-4.48335,15.2854,10402.9,11284.1,885.478,-1.14596e-10
10779,2011-04-06,00:00:00.00,0.000146212,0.103819,2.63886,0,0.368626,0,10160.2,3.1228e-52,39.4847,0.0945443,0.235015,8.99659,0.0469464,180.151,0,0,7.78323e-14,-4.48335,15.2199,10402.9,11284.2,885.515,-1.18234e-10
10780,2011-04-07,00:00:00.00,0.21634,1.21323,2.64178,0,0.356339,0,10160.7,-9.11027e-20,40.1556,0.128764,0.229811,8.99833,1.60391,178.275,0,0,6.64846e-14,-4.48335,15.7087,10404.3,11285.7,885.553,-1.12777e-10
10781,2011-04-08,00:00:00.00,0.0546128,0.0918448,2.64161,0,0.367115,0,10161.3,5.4219e-85,40.8897,0.152977,0.201901,8.99887,1.5196,176.678,0,0,5.67913e-14,-4.48335,16.1202,10404.4,11285.8,885.592,-1.05501e-10
10782,2011-04-09,00:00:00.00,0.00856302,0.478865,2.64152,0,0.352823,0,10161.9,1.94357e-101,40.6151,0.141808,0.196219,9.00371,0.943019,177.433,0,0,4.85112e-14,-4.48335,16.1147,10404.9,11286.3,885.628,-1.29148e-10
10783,2011-04-10,00:00:00.00,0.0916432,0.55113,2.63951,0,0.359156,0,10162.5,7.82967e-118,40.2829,0.130907,0.173949,9.00386,0.67613,178.185,0,0,4.14384e-14,-4.48335,16.0503,10405.5,11286.9,885.657,-1.16415e-10
10784,2011-04-11,00:00:00.00,0.00379782,0.0199284,2.63807,0,0.349317,0,10163.1,3.52498e-134,39.9681,0.122239,0.168997,9.00324,0.314625,178.355,0,0,3.53968e-14,-4.48335,15.9781,10405.5,11287,885.683,-1.18234e-10
10785,2011-04-12,00:00:00.00,0.0136565,0.0294592,2.63835,0,0.367659,0,10163.8,-8.7582e-19,41.4433,0.19511,0.195652,9.00289,1.81466,174.013,0,0,3.0236e-14,-4.48335,16.5259,10405.5,11287,885.715,-1.10958e-10
10786,2011-04-13,00:00:00.00,0.0962825,0.118995,2.64958,0,0.397094,0,10164.8,2.65339e-18,51.8649,0.460381,0.33394,9.00425,4.31371,157.333,0,0,2.58277e-14,-4.48335,18.9752,10405.6,11287.2,885.784,-1.30967e-10
10787,2011-04-14,00:00:00.00,0.0587514,0.0430896,2.66439,0,0.401692,0,10165.7,-2.58132e-21,55.3459,0.559821,0.320417,9.00361,2.84349,152.347,0,0,2.20621e-14,-4.48335,20.9592,10405.6,11287.3,885.883,-1.21872e-10
10788,2011-04-15,00:00:00.00,0.131646,0.414407,2.67461,0,0.393859,0,10166.5,3.58587e-19,55.9784,0.613947,0.312675,9.00344,2.00272,151.079,0,0,1.88455e-14,-4.48335,22.0085,10406.1,11287.9,885.984,-1.12777e-10
10789,2011-04-16,00:00:00.00,2.18294,2.14974,2.68508,0,0.397246,0,10167.3,-1.06351e-19,59.1869,0.802543,0.301392,9.00343,2.48926,148.089,0,0,1.60978e-14,-4.48335,24.5669,10410.3,11292.2,886.08,-1.32786e-10
10790,2011-04-17,00:00:00.00,0.0640099,0.324927,2.69372,0,0.381641,0,10168.1,8.57351e-37,58.6728,0.801116,0.292086,9.00602,1.26875,148.939,0,0,1.37508e-14,-4.48335,24.9241,10410.6,11292.6,886.166,-1.10958e-10
10791,2011-04-18,00:00:00.00,0.996324,5.40142,2.6958,0,0.380803,0,10168.8,-1.01148e-21,58.5106,0.827506,0.28008,9.0195,1.18617,154.384,0,0,1.1746e-14,-4.48335,25.3517,10417,11299,886.242,-1.2551e-10
10792,2011-04-19,00:00:00.00,0.841297,5.97374,2.69554,0,0.372047,0,10169.4,2.64192e-69,58.2067,0.818907,0.27095,9.03773,0.941659,160.843,0,0,1.00334e-14,-4.48335,25.6299,10423.7,11305.8,886.311,-1.30967e-10
10793,2011-04-20,00:00:00.00,0.0276375,1.31875,2.69268,0,0.369756,0,10170,1.46656e-85,57.6427,0.778288,0.257057,9.0382,0.151574,162.977,0,0,8.57058e-15,-4.48335,25.5743,10425,11307.1,886.371,-1.20053e-10
10794,2011-04-21,00:00:00.00,0.00548464,0.938087,2.68871,0,0.364032,0,10170.6,8.14104e-102,57.0503,0.74353,0.24872,9.03751,0.0162695,164.056,0,0,7.32101e-15,-4.48335,25.5216,10425.9,11308.1,886.424,-1.20053e-10
10795,2011-04-22,00:00:00.00,1.41845e-06,0.013588,2.68438,0,0.363947,0,10171.4,4.51918e-118,56.3672,0.712616,0.236701,9.03678,1.41845e-06,164.086,0,0,6.25363e-15,-4.48335,25.4609,10425.8,11308.1,886.472,-1.29148e-10
10796,2011-04-23,00:00:00.00,0.200461,0.420742,2.68681,0,0.374058,0,10172.4,2.50865e-134,59.343,0.930054,0.229767,9.03882,2.56834,155.758,0,0,5.34186e-15,-4.48335,27.5742,10426.4,11308.7,886.523,-1.16415e-10
10797,2011-04-24,00:00:00.00,0.512914,0.279102,2.70657,0,0.411164,0,10173.5,1.39258e-150,66.5173,1.30645,0.220273,9.04131,3.22834,142.749,0,0,4.56303e-15,-4.48335,31.9269,10427.1,11309.5,886.604,-1.16415e-10
10798,2011-04-25,00:00:00.00,0.015958,0.0154231,2.73242,0,0.420648,0,10174.7,7.73038e-167,68.816,1.46901,0.228364,9.04048,2.62368,136.96,0,0,3.89775e-15,-4.48335,34.5623,10427,11309.5,886.726,-1.40062e-10
10799,2011-04-26,00:00:00.00,0.00789536,0.0028765,2.75939,0,0.462726,0,10176.2,-4.99901e-20,73.2468,1.80233,0.275649,9.03962,2.63418,126.353,0,0,3.32947e-15,-4.48335,38.6258,10426.9,11309.6,886.898,-1.12777e-10
10800,2011-04-27,00:00:00.00,0.0571301,0.0072904,2.80914,0,0.531112,0,10177.9,-2.66425e-18,81.6275,2.36128,0.358087,9.03883,3.16767,108.335,0,0,2.84404e-15,-4.48335,45.068,10426.7,11309.6,887.157,-1.20053e-10
10801,2011-04-28,00:00:00.00,0.528401,0.0163487,2.87158,0,0.582081,0,10179.7,1.94492e-17,94.6896,3.05998,0.705322,9.03804,3.03674,84.61,0,0,2.42938e-15,-4.48335,53.0922,10426.9,11310.2,887.524,-1.16415e-10
10802,2011-04-29,00:00:00.00,0.0324042,0.0185637,2.92436,0,0.596492,0,10181.5,2.99921e-18,101.359,3.6575,1.12734,9.03771,2.46011,67.7942,0,0,2.07519e-15,-4.48335,60.5383,10426.5,11310.2,887.965,-1.27329e-10
10803,2011-04-30,00:00:00.00,0.137527,0.0578547,2.96312,0,0.579642,0,10183.2,4.44094e-20,103.776,4.0826,1.31193,9.03821,2.02691,57.6862,0,0,1.77263e-15,-4.48335,66.0532,10426.2,11310.4,888.418,-9.82254e-11
10804,2011-05-01,00:00:00.00,1.26096,0.64432,2.98505,0,0.552323,0,10184.5,2.21249e-20,104.675,4.36053,1.31477,9.04334,1.71551,53.342,0,0,1.51418e-15,-4.48335,69.6635,10427.7,11312.3,888.843,-1.18234e-10
10805,2011-05-02,00:00:00.00,0.118432,0.059524,2.9953,0,0.531429,0,10186.1,9.94273e-55,104.632,4.46172,1.27202,9.04259,1.28728,49.5555,0,0,1.29342e-15,-4.48335,72.1202,10427.5,11312.5,889.232,-1.20053e-10
10806,2011-05-03,00:00:00.00,0.283116,0.0249186,3.00121,0,0.520839,0,10187.7,5.51932e-71,105.126,4.69027,1.31927,9.04181,1.1859,44.4338,0,0,1.10484e-15,-4.48335,74.8789,10427.4,11312.8,889.594,-1.20053e-10
10807,2011-05-04,00:00:00.00,0.0125386,0.00469325,3.02022,0,0.549296,0,10189.7,8.56211e-19,104.818,4.92639,1.46457,9.04097,1.18912,39.8055,0,0,9.43758e-16,-4.48335,77.0517,10427.1,11312.8,889.961,-1.0732e-10
10808,2011-05-05,00:00:00.00,3.34633,0.0148831,3.08459,0,0.65582,0,10191.4,2.70103e-18,107.313,6.12137,2.38345,9.04059,0.955759,30.8988,0,0,8.0616e-16,-4.48335,82.5911,10430,11316.2,890.417,-1.14596e-10
10809,2011-05-06,00:00:00.00,0.104036,0.00456887,3.19064,0,0.69844,0,10193.3,-9.82162e-19,106.855,6.56025,3.14353,9.03984,0.701162,25.4432,0,0,6.88624e-16,-4.48335,85.103,10429.5,11316.3,890.981,-1.10958e-10
10810,2011-05-07,00:00:00.00,0.0856749,0.00849977,3.32364,0,0.704849,0,10195.4,9.61868e-19,105.422,6.69935,3.77515,9.03937,0.604597,22.1077,0,0,5.88224e-16,-4.48335,86.412,10429,11316.4,891.567,-1.27329e-10
10811,2011-05-08,00:00:00.00,0.301664,0.00433208,3.51531,0,0.747454,0,10197.6,-4.45415e-19,104.174,7.176,4.61497,9.03861,0.495309,18.2115,0,0,5.02462e-16,-4.48335,87.6763,10428.8,11316.7,892.143,-8.54925e-11
10812,2011-05-09,00:00:00.00,0.549214,0.014395,3.69667,0,0.701523,0,10199.5,5.07432e-19,102.793,7.07934,5.12753,9.03827,0.429282,16.7727,0,0,4.29205e-16,-4.48335,88.1241,10428.7,11317.3,892.726,-1.32786e-10
10813,2011-05-10,00:00:00.00,1.98763,0.024231,3.792,0,0.685837,0,10201.3,0,101.906,7.20213,5.44904,9.03794,0.373326,15.8559,0,0,3.66628e-16,-4.48335,89.0285,10430.1,11319.3,893.334,-1.34605e-10
10814,2011-05-11,00:00:00.00,6.04291,0.0316132,3.83546,0,0.682505,0,10202.5,-2.33609e-19,103.956,7.57865,6.23106,9.03935,0.391459,14.4516,0,0,3.13174e-16,-4.48335,91.4,10435.6,11325.3,893.974,-1.20053e-10
10815,2011-05-12,00:00:00.00,3.78227,0.00105614,3.84806,0,0.692732,0,10204.2,0,103.822,7.84495,6.42824,9.03851,0.341116,13.7666,0,0,2.67514e-16,-4.48335,93.178,10438.7,11329.1,894.652,-1.12777e-10
10816,2011-05-13,00:00:00.00,0.00806743,0.00017193,3.80946,0,0.643484,0,10206.3,-1.55354e-18,102.054,7.57212,6.63993,9.03755,0.316763,13.0543,0,0,2.28511e-16,-4.48335,93.0828,10438,11329.1,895.343,-1.20053e-10
10817,2011-05-14,00:00:00.00,0.011209,0.000530267,3.76316,0,0.664652,0,10208.4,-2.69235e-18,100.309,7.55606,7.15445,9.03657,0.279355,11.6606,0,0,1.95195e-16,-4.48335,92.9804,10437.3,11329.1,896.013,-1.20053e-10
10818,2011-05-15,00:00:00.00,0.0220857,0.00033657,3.72716,0,0.621681,0,10210.6,-7.10218e-19,98.4623,7.50643,7.62949,9.03563,0.242268,10.5577,0,0,1.66736e-16,-4.48335,92.8429,10436.7,11329.2,896.651,-1.34605e-10
10819,2011-05-16,00:00:00.00,0.0141897,0.00157664,3.70333,0,0.643287,0,10212.7,3.04073e-19,96.6268,7.30702,7.88734,9.03491,0.249713,9.79829,0,0,1.42426e-16,-4.48335,92.6846,10436.1,11329.2,897.255,-1.437e-10
10820,2011-05-17,00:00:00.00,0.00571946,0.00232457,3.68166,0,0.596835,0,10214.9,0,94.6672,7.13204,8.01546,9.0342,0.22503,9.30944,0,0,1.21661e-16,-4.48335,92.5131,10435.6,11329.2,897.832,-1.05501e-10
10821,2011-05-18,00:00:00.00,0.474114,0.019987,3.66611,0,0.632286,0,10217.4,-3.74988e-21,92.5837,7.00158,8.08258,9.03399,0.205282,8.85833,0,0,1.03923e-16,-4.48335,92.4753,10435.5,11329.7,898.392,-1.12777e-10
10822,2011-05-19,00:00:00.00,2.69682,0.0214511,3.65338,0,0.597633,0,10219.6,0,91.9504,6.9421,8.01375,9.03387,0.184818,8.80088,0,0,8.87711e-17,-4.48335,93.4187,10437.7,11332.4,898.951,-1.27329e-10
10823,2011-05-20,00:00:00.00,8.66137,0.00284602,3.65602,0,0.667867,0,10221.4,-3.61352e-20,94.901,7.63764,7.89955,9.03315,0.159888,8.76993,0,0,7.58285e-17,-4.48335,96.1577,10445.8,11341.1,899.529,-1.32786e-10
10824,2011-05-21,00:00:00.00,1.08432,0.00603203,3.6673,0,0.622794,0,10223.4,0,93.7355,7.50618,7.99586,9.03362,0.191571,8.42277,0,0,6.47729e-17,-4.48335,96.191,10446.2,11342.2,900.124,-1.16415e-10
10825,2011-05-22,00:00:00.00,9.98894,0.0243523,3.68938,0,0.704317,0,10225.1,-3.39401e-21,97.0439,8.57959,8.14804,9.03601,0.204833,8.04415,0,0,5.53291e-17,-4.48335,99.5452,10455.6,11352.2,900.745,-1.40062e-10
10826,2011-05-23,00:00:00.00,13.3372,0.00110444,3.7776,0,0.786837,0,10226.6,7.49976e-21,100.704,10.4094,8.36183,9.03527,0.185982,7.83094,0,0,4.72623e-17,-4.48335,105.055,10468.3,11365.5,901.463,-1.40062e-10
10827,2011-05-24,00:00:00.00,9.13743,0.000132605,3.91513,0,0.876783,0,10228.3,-3.64261e-19,102.396,11.8045,8.45686,9.03553,0.192165,7.47727,0,0,4.03716e-17,-4.48335,108.565,10476.6,11374.6,902.305,-1.2551e-10
10828,2011-05-25,00:00:00.00,9.29672,0.0374854,4.04391,0,0.887061,0,10230.4,-4.79985e-19,104.164,12.9583,8.99725,9.04708,0.20679,7.17803,0,0,3.44855e-17,-4.48335,111.545,10484.9,11384,903.255,-1.38243e-10
10829,2011-05-26,00:00:00.00,5.9295,0.0278115,4.15375,0,0.94142,0,10232,0,105.24,13.2882,9.20643,9.05225,0.200722,7.06594,0,0,2.94576e-17,-4.48335,113.164,10489.9,11389.9,904.289,-1.36424e-10
10830,2011-05-27,00:00:00.00,0.382807,0.00537739,4.18411,0,0.813611,0,10233.9,2.67615e-20,103.746,12.6586,9.20478,9.05267,0.187797,6.912,0,0,2.51627e-17,-4.48335,113.07,10489.2,11390.3,905.33,-1.16415e-10
10831,2011-05-28,00:00:00.00,8.5014,0.0741108,4.19636,0,0.956073,0,10235.6,0,105.078,13.7443,9.34247,9.06194,0.19128,6.80062,0,0,2.14941e-17,-4.48335,116.274,10496.7,11398.9,906.403,-1.14596e-10
10832,2011-05-29,00:00:00.00,3.43941,0.0894076,4.22751,0,0.900043,0,10236.9,0,104.953,13.7568,9.43491,9.06556,0.169695,6.85096,0,0,1.83603e-17,-4.48335,117.341,10499.1,11402.4,907.543,-1.12777e-10
10833,2011-05-30,00:00:00.00,5.33578,0.125378,4.254,0,0.986468,0,10238.7,0,105.115,14.1249,9.59627,9.07501,0.161752,6.90509,0,0,1.56834e-17,-4.48335,118.983,10503.4,11407.9,908.719,-1.21872e-10
10834,2011-05-31,00:00:00.00,1.81114,0.0308369,4.23975,0,0.836461,0,10240.4,0,104.258,13.728,9.54601,9.07607,0.152395,6.82867,0,0,1.33968e-17,-4.48335,119.482,10504.1,11409.7,909.871,-1.10958e-10
10835,2011-06-01,00:00:00.00,19.3104,0.0196896,4.30126,0,1.13241,0,10241.6,0,109.707,17.0453,9.39447,9.07677,0.144811,6.75924,0,0,1.14436e-17,-4.48335,127.473,10522.2,11429.1,911.094,-1.36424e-10
10836,2011-06-02,00:00:00.00,1.66116,0.0008961,4.38553,0,0.948619,0,10243.7,0,108.323,16.4936,9.25636,9.07579,0.136379,6.69133,0,0,9.77512e-18,-4.48335,128.05,10522.5,11430.7,912.407,-1.14596e-10
10837,2011-06-03,00:00:00.00,0.529621,0.00441218,4.33144,0,0.922806,0,10246.1,0,106.449,15.7598,9.12362,9.07522,0.141372,6.50916,0,0,8.34993e-18,-4.48335,127.939,10521.8,11431.3,913.648,-1.30967e-10
10838,2011-06-04,00:00:00.00,7.33153,0.0974229,4.30126,0,0.936288,0,10248.6,0,106.684,16.7661,9.52894,9.08593,0.138362,6.45558,0,0,7.13253e-18,-4.48335,129.988,10528,11438.7,914.852,-1.38243e-10
10839,2011-06-05,00:00:00.00,12.2199,0.0314489,4.40548,0,1.10996,0,10250.8,0,108.964,18.842,9.61382,9.08653,0.121652,6.43186,0,0,6.09262e-18,-4.48335,134.178,10539,11450.9,916.11,-1.40062e-10
10840,2011-06-06,00:00:00.00,0.0411313,0.000137694,4.50647,0,0.943933,0,10253.4,0,106.754,17.8351,9.46493,9.08539,0.10745,6.39557,0,0,5.20433e-18,-4.48335,133.848,10537.8,11451,917.378,-1.32786e-10
10841,2011-06-07,00:00:00.00,0.0337578,1.7701e-05,4.46124,0,0.896688,0,10256.3,0,104.219,17.0605,9.29759,9.08419,0.12801,6.19646,0,0,4.44555e-18,-4.48335,133.464,10536.6,11451,918.58,-1.20053e-10
10842,2011-06-08,00:00:00.00,4.54842,0.000592292,4.401,0,0.891494,0,10258.8,0,103.766,17.4175,9.4897,9.08477,0.15373,5.89355,0,0,3.7974e-18,-4.48335,134.659,10540,11455.6,919.744,-1.23691e-10
10843,2011-06-09,00:00:00.00,27.5405,0.000643568,4.60786,0,1.43625,0,10260.5,0,111.752,23.0976,9.8973,9.09091,0.193897,5.56163,0,0,3.24375e-18,-4.48335,144.462,10566.1,11483.1,921.18,-1.32786e-10
10844,2011-06-10,00:00:00.00,1.18371,0.0184551,4.83742,0,1.19745,0,10262.4,0,110.37,22.0318,10.0981,9.09819,0.20931,5.44966,0,0,2.77082e-18,-4.48335,144.404,10565.6,11484.3,922.9,-1.14596e-10
10845,2011-06-11,00:00:00.00,0.366323,0.00762083,4.80598,0,1.13438,0,10264.2,0,108.897,20.9332,9.94928,9.10051,0.207046,5.31423,0,0,4.14985e-06,-4.48335,144.213,10564.3,11484.7,924.579,-1.21872e-10
10846,2011-06-12,00:00:00.00,0.0533614,0.000360259,4.66582,0,0.949881,0,10266.5,0,106.988,19.9767,9.81863,9.09943,0.201691,5.19465,0,0,1.04237e-05,-4.48335,143.883,10562.8,11484.7,926.119,-1.30967e-10
10847,2011-06-13,00:00:00.00,1.8163,0.000104893,4.52344,0,0.992314,0,10269.2,0,105.256,19.6276,9.63807,9.09882,0.196048,5.001,0,0,1.74181e-05,-4.48335,144.207,10563.2,11486.6,927.519,-1.30967e-10
10848,2011-06-14,00:00:00.00,3.10501,7.99151e-05,4.43882,0,0.912616,0,10271.6,0,104.242,19.6435,9.58664,9.0978,0.190687,4.81875,0,0,4.55653e-05,-4.48335,144.983,10565,11489.7,928.824,-1.14596e-10
10849,2011-06-15,00:00:00.00,0.3209,0.00213261,4.38317,0,0.943567,0,10274.2,0,102.146,18.9685,9.40773,9.09994,0.18968,4.61498,0,0,0.000165286,-4.48335,144.653,10564.1,11490,930.051,-1.30967e-10
10850,2011-06-16,00:00:00.00,2.94636,0.000317157,4.32739,0,0.860093,0,10276.9,0,100.991,19.0103,9.38403,9.0993,0.183906,4.37943,0,0,0.000288174,-4.48335,145.288,10565.9,11492.9,931.226,-1.27329e-10
10851,2011-06-17,00:00:00.00,1.57363,0.00128913,4.28713,0,0.932321,0,10279.5,0,99.5257,18.5225,9.24989,9.09941,0.178503,4.20873,0,0,0.000354426,-4.48335,145.311,10566.3,11494.5,932.374,-1.18234e-10
10852,2011-06-18,00:00:00.00,0.756886,0.0145009,4.24112,0,0.820316,0,10281.8,-8.64504e-20,97.8982,17.9441,9.16415,9.10027,0.17346,4.15812,0,0,0.000306486,-4.48335,145.14,10566,11495.3,933.489,-1.30967e-10
10853,2011-06-19,00:00:00.00,5.69582,0.00879354,4.20878,0,0.946278,0,10283.9,0,98.4732,18.3543,9.00123,9.10087,0.167953,4.1054,0,0,0.000261801,-4.48335,146.782,10570.6,11501,934.603,-1.32786e-10
10854,2011-06-20,00:00:00.00,1.49724,0.00165443,4.18374,0,0.827373,0,10286.4,-2.13922e-21,96.9656,17.9874,8.99297,9.10176,0.167495,3.92832,0,0,0.000449713,-4.48335,146.869,10571,11502.5,935.717,-1.12777e-10
10855,2011-06-21,00:00:00.00,1.30798,0.000462707,4.14276,0,0.886898,0,10288.9,-5.48073e-20,95.6034,17.5191,8.85388,9.10231,0.161312,3.76128,0,0,0.00069537,-4.48335,146.797,10571.2,11503.8,936.788,-1.29148e-10
10856,2011-06-22,00:00:00.00,1.2477,0,4.10694,0,0.78508,0,10291.6,1.53995e-23,93.9384,17.173,8.88847,9.10143,0.152115,3.50962,0,0,0.00129283,-4.48335,146.676,10571.4,11505,937.811,-1.12777e-10
10857,2011-06-23,00:00:00.00,0.667928,0,4.07653,0,0.853444,0,10294.4,-6.60632e-23,91.8704,16.6895,8.70733,9.10023,0.143178,3.28752,0,0,0.00196501,-4.48335,146.431,10571.1,11505.7,938.796,-1.34605e-10
10858,2011-06-24,00:00:00.00,0.142878,0,4.04039,0,0.745293,0,10297.5,4.39782e-22,89.3448,16.1981,8.68909,9.09925,0.131811,3.02429,0,0,0.00293669,-4.48335,146,10570.3,11505.8,939.746,-1.34605e-10
10859,2011-06-25,00:00:00.00,7.03842,0,4.02495,0,0.870944,0,10300.8,1.63105e-20,90.4729,17.0386,8.54511,9.10192,0.120593,2.76689,0,0,0.00455826,-4.48335,147.181,10576.4,11512.9,940.694,-1.09139e-10
10860,2011-06-26,00:00:00.00,0.403307,4.69095e-05,4.01544,0,0.756302,0,10303.8,2.54125e-21,88.0856,16.538,8.44997,9.10135,0.115716,2.65499,0,0,0.00432494,-4.48335,146.843,10575.9,11513.3,941.646,-1.10958e-10
10861,2011-06-27,00:00:00.00,0.651095,4.83637e-05,3.99021,0,0.837099,0,10306.3,5.68561e-21,86.2683,16.0007,8.26025,9.10057,0.111296,2.5536,0,0,0.00413763,-4.48335,146.645,10575.6,11513.9,942.58,-1.18234e-10
10862,2011-06-28,00:00:00.00,1.19807,1.40305e-06,3.9583,0,0.729352,0,10308.6,-6.80349e-19,85.0908,15.5973,8.1613,9.09971,0.10711,2.45781,0,0,0.00385179,-4.48335,146.494,10575.9,11515.1,943.494,-1.2551e-10
