time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm],Glacier Liquid Storage [mm],Glacier Ice [mm],Depression [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
10350,2010-02-01,00:00:00.00,0,0.328522,0.434376,0,0.0686172,0,9494.56,5.34322e-217,42.4704,-0.0309441,-0.00353357,10.0373,0,62.8807,0,0,3.78999e-12,-7.57663,19.0858,9621.93,10799.5,1178.45,-3.81988e-11
10351,2010-02-02,00:00:00.00,0,1.42056,0.434363,0,0.0686134,0,9494.6,3.46041e-233,42.4414,-0.0309664,-0.00353874,10.0383,0,64.2935,0,0,3.07738e-12,-7.57663,19.0845,9623.35,10800.9,1178.45,-3.27418e-11
10352,2010-02-03,00:00:00.00,0,0.182001,0.434354,0,0.0686083,0,9494.65,8.23248e-250,42.3982,-0.030983,-0.00354313,10.038,0,64.4749,0,0,2.49875e-12,-7.57663,19.0815,9623.53,10801.1,1178.45,-3.63798e-11
10353,2010-02-04,00:00:00.00,0,0.0488402,0.434344,0,0.0686052,0,9494.7,5.3316e-266,42.3479,-0.0309964,-0.00354747,10.0378,0,64.522,0,0,2.02892e-12,-7.57663,19.0782,9623.58,10801.2,1178.45,-3.09228e-11
10354,2010-02-05,00:00:00.00,0,0.0396518,0.434334,0,0.068602,0,9494.77,1.26841e-282,42.2865,-0.031008,-0.00355121,10.0375,0,64.5615,0,0,1.64743e-12,-7.57663,19.0754,9623.62,10801.2,1178.45,-3.81988e-11
10355,2010-02-06,00:00:00.00,0,0.0792339,0.434323,0,0.0685995,0,9494.85,8.21463e-299,42.2107,-0.0310183,-0.00355499,10.0371,0,64.6404,0,0,1.33767e-12,-7.57663,19.0721,9623.7,10801.3,1178.45,-3.45608e-11
10356,2010-02-07,00:00:00.00,0,0.153036,0.434312,0,0.0685977,0,9494.92,1.9543e-315,42.1447,-0.0310279,-0.00355828,10.0373,0,64.791,0,0,1.08615e-12,-7.57663,19.0696,9623.85,10801.4,1178.45,-3.27418e-11
10357,2010-02-08,00:00:00.00,1.5942e-05,0.0780898,0.434303,0,0.0685959,0,9494.99,0,42.0755,-0.0310369,-0.00356166,10.0372,0,64.8677,0,0,8.81929e-13,-7.57663,19.0673,9623.93,10801.5,1178.45,-4.00178e-11
10358,2010-02-09,00:00:00.00,0,0.178958,0.434293,0,0.0685935,0,9495.07,0,41.9939,-0.0310454,-0.00356461,10.0368,0,65.0463,0,0,7.16104e-13,-7.57663,19.0649,9624.11,10801.7,1178.45,-3.45608e-11
10359,2010-02-10,00:00:00.00,0,0.033244,0.434283,0,0.0685918,0,9495.09,0,41.9835,-0.0310535,-0.00356765,10.0365,0,65.0794,0,0,5.81458e-13,-7.57663,19.0636,9624.14,10801.7,1178.45,-3.45608e-11
10360,2010-02-11,00:00:00.00,0,0.00937908,0.434274,0,0.0685898,0,9495.1,0,41.9714,-0.0310613,-0.00357032,10.0363,0,65.0882,0,0,4.72129e-13,-7.57663,19.0617,9624.15,10801.7,1178.45,-3.81988e-11
10361,2010-02-12,00:00:00.00,0,0.0416341,0.434265,0,0.0685883,0,9495.14,0,41.9324,-0.0310687,-0.00357307,10.0362,0,65.1283,0,0,3.83356e-13,-7.57663,19.0592,9624.19,10801.8,1178.45,-3.27418e-11
10362,2010-02-13,00:00:00.00,0,0.0628754,0.434256,0,0.0685862,0,9495.21,0,41.8698,-0.0310759,-0.0035755,10.0359,0,65.1902,0,0,3.11275e-13,-7.57663,19.0563,9624.25,10801.9,1178.45,-4.36557e-11
10363,2010-02-14,00:00:00.00,0.00556164,0.757384,0.436934,0,0.0771914,0,9495.34,0,41.7546,-0.0180438,-0.00357801,10.0358,0.0348123,65.8671,0,0,2.52747e-13,-7.57663,19.0617,9625.01,10802.6,1178.46,-2.36469e-11
10364,2010-02-15,00:00:00.00,0.000492663,0.77236,0.438117,0,0.0716494,0,9495.42,0,41.6758,-0.0241841,-0.00358023,10.0354,0.00328942,66.669,0,0,2.05224e-13,-7.57663,19.0585,9625.77,10803.4,1178.47,-3.27418e-11
10365,2010-02-16,00:00:00.00,0,0.0640934,0.435997,0,0.0702054,0,9495.45,0,41.6588,-0.0274388,-0.00358251,10.0356,0,66.7339,0,0,1.66637e-13,-7.57663,19.0563,9625.83,10803.4,1178.48,-3.09228e-11
10366,2010-02-17,00:00:00.00,0.00635831,0.235123,0.43517,0,0.069703,0,9495.52,0,41.5912,-0.0285714,-0.00358454,10.0354,0.00669322,66.9654,0,0,1.35305e-13,-7.57663,19.0538,9626.07,10803.7,1178.48,-3.27418e-11
10367,2010-02-18,00:00:00.00,0,0.631191,0.434793,0,0.0691739,0,9495.66,0,41.4595,-0.0297675,-0.00358662,10.0357,0,67.5992,0,0,1.09864e-13,-7.57663,19.0502,9626.7,10804.3,1178.48,-2.54659e-11
10368,2010-02-19,00:00:00.00,0.221912,2.22942,0.439561,0,0.0900937,0,9495.81,-2.16755e-20,41.3903,-0.00517716,-0.00358847,10.038,0.0811037,69.8007,0,0,8.92068e-14,-7.57663,19.0682,9629.13,10806.8,1178.5,-2.72848e-11
10369,2010-02-20,00:00:00.00,0,0.836198,0.441666,0,0.0747663,0,9495.95,0,41.2574,-0.0175422,-0.00359038,10.0397,0.00130526,70.7049,0,0,7.24336e-14,-7.57663,19.0643,9629.94,10807.6,1178.53,-2.36469e-11
10370,2010-02-21,00:00:00.00,0,1.88784,0.437762,0,0.0717797,0,9496.08,0,41.1437,-0.0239313,-0.00359207,10.041,0,72.5818,0,0,5.88142e-14,-7.57663,19.0618,9631.81,10809.5,1178.54,-5.09317e-11
10371,2010-02-22,00:00:00.00,0,0.878255,0.43619,0,0.0702771,0,9496.19,0,41.0402,-0.0273172,-0.00359381,10.041,0,73.4562,0,0,4.77556e-14,-7.57663,19.0591,9632.69,10810.4,1178.55,-3.09228e-11
10372,2010-02-23,00:00:00.00,0,0.089679,0.435391,0,0.0694804,0,9496.24,0,40.9887,-0.0291124,-0.00359536,10.0408,0,73.5456,0,0,3.87763e-14,-7.57663,19.0578,9632.77,10810.5,1178.55,-5.45697e-11
10373,2010-02-24,00:00:00.00,0,0.0621722,0.43491,0,0.0690572,0,9496.32,0,40.9104,-0.0300652,-0.00359696,10.0404,0,73.6075,0,0,3.14854e-14,-7.57663,19.0549,9632.83,10810.5,1178.55,-4.54747e-11
10374,2010-02-25,00:00:00.00,0,0.0622629,0.434613,0,0.0688321,0,9496.41,0,40.8291,-0.0305719,-0.00359838,10.04,0,73.6697,0,0,2.55653e-14,-7.57663,19.0522,9632.89,10810.6,1178.55,-3.45608e-11
10375,2010-02-26,00:00:00.00,0.00307278,0.0531882,0.434432,0,0.0687129,0,9496.52,0,40.7201,-0.0308421,-0.00359983,10.0402,0.00302994,73.72,0,0,2.07584e-14,-7.57663,19.0489,9632.95,10810.6,1178.55,-3.63798e-11
10376,2010-02-27,00:00:00.00,0.00168046,0.0468108,0.438544,0,0.0920141,0,9496.75,-7.50135e-19,40.5506,-0.00245103,-0.00360113,10.0403,0.076982,73.5448,0,0,1.68552e-14,-7.57663,19.0652,9632.98,10810.7,1178.57,-3.63798e-11
10377,2010-02-28,00:00:00.00,5.70036e-05,0.01699,0.440903,0,0.0814332,0,9496.93,-6.61158e-37,40.3863,-0.0119399,-0.00360246,10.0402,0.0174651,73.5957,0,0,1.3686e-14,-7.57663,19.0642,9632.96,10810.7,1178.61,-3.45608e-11
10378,2010-03-01,00:00:00.00,0.0102706,0.0151287,0.44725,0,0.117383,0,9497.12,-1.9121e-18,40.2914,0.0204973,-0.0032431,10.0399,0.15032,73.2271,0,0,1.11127e-14,-7.57663,19.0963,9632.93,10810.7,1178.66,-3.81988e-11
10379,2010-03-02,00:00:00.00,0.000515169,0.0191657,0.463682,0,0.128347,0,9497.36,-4.57544e-20,40.2613,0.029943,-0.00207782,10.0395,0.168916,72.8677,0,0,9.02322e-15,-7.57663,19.1206,9632.86,10810.8,1178.76,-4.00178e-11
10380,2010-03-03,00:00:00.00,8.09429e-06,0.0147926,0.464481,0,0.0909257,0,9497.58,-7.97963e-21,40.0525,-0.000351209,-0.0026675,10.0391,0.0374242,72.9949,0,0,7.32662e-15,-7.57663,19.1146,9632.79,10810.8,1178.84,-5.27507e-11
10381,2010-03-04,00:00:00.00,2.67072e-05,0.0139247,0.455394,0,0.101482,0,9497.78,3.61893e-20,39.9457,0.00634449,-0.0027688,10.0386,0.0852807,72.7835,0,0,5.94903e-15,-7.57663,19.1211,9632.74,10810.8,1178.9,-2.54659e-11
10382,2010-03-05,00:00:00.00,0.000415773,0.00423652,0.47193,0,0.139985,0,9498.01,1.22156e-18,40.2282,0.0364588,-0.000119815,10.0382,0.237191,71.9103,0,0,4.83046e-15,-7.57663,19.1588,9632.66,10810.8,1178.99,-4.18368e-11
10383,2010-03-06,00:00:00.00,0.118082,0.027528,0.496044,0,0.135444,0,9498.23,3.76362e-18,40.3325,0.0376999,-0.00102736,10.0378,0.191996,71.6238,0,0,3.92221e-15,-7.57663,19.1808,9632.69,10810.9,1179.1,-4.36557e-11
10384,2010-03-07,00:00:00.00,0.000419095,0.0528567,0.487445,0,0.090369,0,9498.47,7.09038e-19,40.3819,0.00291114,-0.00195163,10.0374,0.142473,71.4247,0,0,3.18473e-15,-7.57663,19.1801,9632.64,10811,1179.2,-4.00178e-11
10385,2010-03-08,00:00:00.00,0.000520583,0.0702248,0.464367,0,0.0769613,0,9498.72,-3.80931e-36,40.1468,-0.0131556,-0.00269495,10.0369,0.0437298,71.5917,0,0,2.58592e-15,-7.57663,19.17,9632.66,10811.1,1179.26,-2.54659e-11
10386,2010-03-09,00:00:00.00,4.2709e-05,0.0117803,0.452366,0,0.0735816,0,9498.99,-4.92133e-20,40.1583,-0.020272,-0.00295515,10.0365,0.177201,71.1871,0,0,2.0997e-15,-7.57663,19.1688,9632.65,10811.1,1179.28,-2.36469e-11
10387,2010-03-10,00:00:00.00,0.0231411,0.0721615,0.448774,0,0.0762767,0,9499.26,4.4369e-20,40.2413,-0.0172865,-0.00307933,10.0374,0.173509,70.911,0,0,1.7049e-15,-7.57663,19.1755,9632.72,10811.2,1179.3,-3.63798e-11
10388,2010-03-11,00:00:00.00,0,0.595227,0.446684,0,0.071693,0,9499.46,-4.85893e-36,40.0521,-0.0233949,-0.00324469,10.0386,0.00212426,71.6712,0,0,1.38434e-15,-7.57663,19.1693,9633.31,10811.8,1179.31,-2.36469e-11
10389,2010-03-12,00:00:00.00,0,0.0320601,0.443007,0,0.0701475,0,9499.69,-7.85864e-54,39.8305,-0.0264767,-0.00334893,10.0384,0,71.7044,0,0,1.12404e-15,-7.57663,19.1628,9633.33,10811.8,1179.32,-4.36557e-11
10390,2010-03-13,00:00:00.00,0,0.00756181,0.440073,0,0.0694172,0,9499.9,2.12952e-72,39.6268,-0.0281332,-0.00342097,10.0381,0,71.7114,0,0,9.12695e-16,-7.57663,19.1563,9633.33,10811.8,1179.33,-3.63798e-11
10391,2010-03-14,00:00:00.00,0.00323267,0.0064615,0.444412,0,0.0850417,0,9500.21,-1.88467e-18,40.3865,-0.00132782,0.0019332,10.0378,0.415888,70.146,0,0,7.41085e-16,-7.57663,19.1827,9633.33,10811.8,1179.34,-4.54747e-11
10392,2010-03-15,00:00:00.00,0.0110328,0.0130877,0.45137,0,0.0784269,0,9500.54,-1.30796e-19,41.0297,-0.00990956,-5.59096e-05,10.0375,0.465161,69.125,0,0,6.01742e-16,-7.57663,19.1897,9633.33,10811.8,1179.36,-3.81988e-11
10393,2010-03-16,00:00:00.00,8.9836e-07,0.00743679,0.451921,0,0.0732909,0,9500.85,1.18099e-35,40.7353,-0.018148,-0.00130528,10.0371,0.0385401,69.5588,0,0,4.88599e-16,-7.57663,19.1776,9633.33,10811.8,1179.37,-3.81988e-11
10394,2010-03-17,00:00:00.00,9.44909e-05,0.00289622,0.453552,0,0.0767432,0,9501.18,1.88446e-19,40.9196,-0.0133944,-0.00022718,10.0367,0.220668,68.8332,0,0,3.96729e-16,-7.57663,19.183,9633.32,10811.8,1179.38,-4.18368e-11
10395,2010-03-18,00:00:00.00,2.13384e-05,0.000859137,0.496005,0,0.146542,0,9501.61,-4.43096e-18,42.3092,0.0421091,0.0290977,10.0361,0.552427,66.3827,0,0,3.22134e-16,-7.57663,19.2435,9633.27,10811.8,1179.43,-4.72937e-11
10396,2010-03-19,00:00:00.00,0.0150038,0.00609817,0.634382,0,0.292967,0,9502.15,-6.56553e-18,51.1422,0.174757,0.0908262,10.0358,2.01581,54.7467,0,0,2.61564e-16,-7.57663,19.4245,9633.13,10811.9,1179.59,-4.91127e-11
10397,2010-03-20,00:00:00.00,0.606626,1.05661,0.725139,0,0.190223,0,9502.64,1.25133e-18,52.7404,0.107839,0.0691236,10.0407,1.21761,54.9406,0,0,2.12384e-16,-7.57663,19.4479,9634.54,10813.5,1179.85,-2.72848e-11
10398,2010-03-21,00:00:00.00,0,0.358935,0.673313,0,0.117067,0,9503,-7.25896e-35,52.4135,0.0424606,0.0374623,10.0404,0,56.5154,0,0,1.7245e-16,-7.57663,19.414,9634.68,10813.9,1180.07,-4.54747e-11
10399,2010-03-22,00:00:00.00,2.27838e-06,0.000194518,0.59686,0,0.0905443,0,9503.45,2.236e-20,52.0051,0.0160248,0.0216795,10.0399,0.00228357,56.5082,0,0,1.40025e-16,-7.57663,19.379,9634.53,10813.9,1180.22,-4.00178e-11
10400,2010-03-23,00:00:00.00,0.0763735,0.00901548,0.60611,0,0.176355,0,9504.17,-1.8695e-18,57.5757,0.091655,0.0579604,10.0399,0.849591,49.0111,0,0,1.13697e-16,-7.57663,19.4882,9634.49,10814,1180.34,-4.18368e-11
10401,2010-03-24,00:00:00.00,1.20492,0.170083,0.796733,0,0.498084,0,9504.98,3.03294e-19,68.6209,0.36419,0.0475852,10.0398,1.15761,36.8713,0,0,9.23187e-17,-7.57663,19.7213,9635.52,10815.4,1180.68,-2.54659e-11
10402,2010-03-25,00:00:00.00,0.246253,0.0425838,0.913184,0,0.295753,0,9505.75,8.0552e-19,69.2612,0.214074,0.0240456,10.0394,0.343396,36.2809,0,0,7.49604e-17,-7.57663,19.7287,9635.27,10815.6,1181.23,-4.72937e-11
10403,2010-03-26,00:00:00.00,0.0304693,0.0211098,0.782451,0,0.137098,0,9506.52,6.54417e-40,68.6791,0.0948015,0.0133987,10.0391,0.0262441,36.5026,0,0,6.08659e-17,-7.57663,19.6758,9634.9,10815.7,1181.65,-3.09228e-11
10404,2010-03-27,00:00:00.00,0.00182625,0.0125783,0.629828,0,0.102151,0,9507.27,-4.80705e-21,67.9841,0.0571788,0.00474825,10.0386,0.0181333,36.4905,0,0,4.94215e-17,-7.57663,19.633,9634.65,10815.7,1181.91,-5.27507e-11
10405,2010-03-28,00:00:00.00,0.165211,0.0190962,0.620395,0,0.209288,0,9508.17,3.86318e-18,69.4986,0.139209,0.0183594,10.0385,0.456637,33.3582,0,0,4.0129e-17,-7.57663,19.7224,9634.65,10815.9,1182.09,-2.54659e-11
10406,2010-03-29,00:00:00.00,0.00189975,0.00546143,0.629751,0,0.116085,0,9509.1,4.49805e-19,68.7411,0.0675603,0.013053,10.0381,0.133331,33.5416,0,0,3.25837e-17,-7.57663,19.676,9634.48,10815.9,1182.27,-2.36469e-11
10407,2010-03-30,00:00:00.00,0.0327491,0.0486369,0.577941,0,0.131822,0,9510.27,7.79556e-19,69.3798,0.0817916,0.00861158,10.0394,0.517323,31.2849,0,0,2.64571e-17,-7.57663,19.6892,9634.4,10816,1182.43,-3.81988e-11
10408,2010-03-31,00:00:00.00,0.270944,0.0719577,0.621494,0,0.302344,0,9511.8,-4.07269e-18,81.0526,0.207959,0.0773536,10.0424,0.628845,17.4424,0,0,2.14825e-17,-7.57663,19.8967,9634.49,10816.3,1182.69,-4.91127e-11
10409,2010-04-01,00:00:00.00,0.396416,0.10277,0.661815,0,0.178672,0,9513.1,-5.013e-19,84.2313,0.132752,0.0706145,10.0445,0.394798,13.4963,0,0,1.74432e-17,-7.57663,19.9506,9634.69,10816.8,1182.99,-4.18368e-11
10410,2010-04-02,00:00:00.00,0.0876517,0.0479628,0.625524,0,0.128606,0,9514.25,9.50773e-19,83.6377,0.078152,0.021992,10.0447,0.217814,13.2741,0,0,1.41635e-17,-7.57663,19.9113,9634.62,10817,1183.2,-3.81988e-11
10411,2010-04-03,00:00:00.00,0.00440721,0.0369889,0.579908,0,0.08632,0,9515.28,1.1369e-37,82.6781,0.0477122,0.0170383,10.0443,0.0571001,13.4575,0,0,1.15004e-17,-7.57663,19.8653,9634.53,10817,1183.32,-4.00178e-11
10412,2010-04-04,00:00:00.00,0.0036902,0.0183302,0.535551,0,0.0826957,0,9516.29,8.03304e-55,81.7109,0.0313862,0.00506506,10.0442,0.00790956,13.5224,0,0,9.33799e-18,-7.57663,19.8291,9634.48,10817,1183.4,-4.00178e-11
10413,2010-04-05,00:00:00.00,0.0130518,0.0824337,0.508706,0,0.0963762,0,9517.38,1.31817e-19,81.4396,0.0447094,0.0030611,10.0455,0.191844,12.535,0,0,7.58221e-18,-7.57663,19.8341,9634.51,10817.1,1183.47,-4.00178e-11
10414,2010-04-06,00:00:00.00,0.0353792,0.0124918,0.48997,0,0.0850263,0,9518.53,-8.66638e-36,80.4525,0.0322161,-1.35766e-05,10.0452,0.139134,12.4796,0,0,6.15656e-18,-7.57663,19.8097,9634.49,10817.2,1183.53,-3.45608e-11
10415,2010-04-07,00:00:00.00,0.000143807,0.0020655,0.475631,0,0.0744185,0,9519.66,8.59661e-54,79.3496,0.0214234,-0.00100652,10.0448,0.0089467,12.6118,0,0,4.99896e-18,-7.57663,19.7829,9634.45,10817.2,1183.57,-4.00178e-11
10416,2010-04-08,00:00:00.00,0.0767175,0.0216978,0.471007,0,0.0863063,0,9520.92,6.78475e-19,79.4392,0.0339155,-3.5743e-05,10.0448,0.24005,11.0697,0,0,4.05903e-18,-7.57663,19.8011,9634.52,10817.3,1183.59,-2.91038e-11
10417,2010-04-09,00:00:00.00,0.0125044,0.0184131,0.479041,0,0.0880402,0,9522.24,9.724e-20,78.8397,0.0378022,0.00129283,10.0447,0.202151,10.3714,0,0,3.29583e-18,-7.57663,19.7944,9634.53,10817.3,1183.62,-3.09228e-11
10418,2010-04-10,00:00:00.00,0.704729,0.113766,0.506273,0,0.101532,0,9523.83,-2.16275e-18,78.9363,0.0541344,0.0228976,10.0471,0.224153,9.36826,0,0,2.67613e-18,-7.57663,19.8026,9635.32,10818.1,1183.65,-5.27507e-11
10419,2010-04-11,00:00:00.00,0.112067,0.101307,0.528853,0,0.0830703,0,9524.74,-9.68982e-22,78.1564,0.0357317,0.0176723,10.0476,0.0893833,9.60154,0,0,2.17295e-18,-7.57663,19.7839,9635.51,10818.3,1183.67,-4.00178e-11
10420,2010-04-12,00:00:00.00,0.00043442,0.000590995,0.525308,0,0.0771418,0,9525.75,-2.42528e-38,77.174,0.0249903,0.0111749,10.0473,0,9.69148,0,0,1.76438e-18,-7.57663,19.7585,9635.48,10818.3,1183.7,-4.54747e-11
10421,2010-04-13,00:00:00.00,0.00257266,0.362047,0.511506,0,0.0725803,0,9526.58,6.50454e-69,76.3609,0.0187781,0.00927007,10.0471,4.60753e-06,10.0524,0,0,1.43263e-18,-7.57663,19.7396,9635.82,10818.7,1183.73,-3.81988e-11
10422,2010-04-14,00:00:00.00,1.14181,0.242079,0.498128,0,0.0869189,0,9527.69,-8.00186e-19,76.7675,0.0466372,0.00696587,10.0484,0.132147,9.66762,0,0,1.16326e-18,-7.57663,19.8034,9637.17,10820.1,1183.76,-4.54747e-11
10423,2010-04-15,00:00:00.00,20.8309,1.79478,0.686367,0,0.565245,0,9528.75,-2.75678e-18,94.4766,0.507149,0.103909,10.0621,0.124936,11.2018,0,0,9.44534e-19,-7.57663,20.5622,9659.47,10842.7,1184.09,-5.63887e-11
10424,2010-04-16,00:00:00.00,4.44774,0.920526,0.946992,0,0.440631,0,9529.47,-7.23148e-19,97.634,0.443737,0.133485,10.0696,0.174165,11.7413,0,0,7.66937e-19,-7.57663,20.7488,9664.23,10848.1,1184.7,-4.91127e-11
10425,2010-04-17,00:00:00.00,0.070584,0.00618137,0.944207,0,0.190903,0,9530.91,-1.88031e-19,96.4527,0.228319,0.110156,10.0689,0.0713697,11.8173,0,0,6.22733e-19,-7.57663,20.587,9663.81,10848.1,1185.2,-3.63798e-11
10426,2010-04-18,00:00:00.00,0.0258396,0.000923834,0.856894,0,0.198832,0,9532.48,-4.7455e-18,95.4785,0.19844,0.101521,10.0681,0.161594,11.0227,0,0,5.05643e-19,-7.57663,20.5025,9663.49,10848.2,1185.54,-5.45697e-11
10427,2010-04-19,00:00:00.00,0.00948054,1.99941e-07,0.822858,0,0.169427,0,9534.49,9.13959e-18,95.11,0.164492,0.215005,10.0673,0.28134,9.05782,0,0,4.10569e-19,-7.57663,20.4311,9663.24,10848.2,1185.8,-4.91127e-11
10428,2010-04-20,00:00:00.00,0.134682,7.65373e-09,0.800412,0,0.155229,0,9536.68,4.76856e-18,94.4582,0.169951,0.338359,10.0666,0.230806,7.46653,0,0,3.33371e-19,-7.57663,20.3744,9663.16,10848.3,1186.01,-4.36557e-11
10429,2010-04-21,00:00:00.00,0.0605749,5.50561e-07,0.82222,0,0.170244,0,9538.86,-1.83048e-18,93.2522,0.16499,0.486944,10.0658,0.187886,6.2912,0,0,2.70689e-19,-7.57663,20.327,9663.05,10848.4,1186.18,-5.27507e-11
10430,2010-04-22,00:00:00.00,0.0230289,4.05538e-06,0.932215,0,0.23149,0,9541.14,-1.67728e-18,91.6851,0.142231,0.845711,10.0649,0.147718,5.03018,0,0,2.19792e-19,-7.57663,20.2836,9662.92,10848.4,1186.33,-4.18368e-11
10431,2010-04-23,00:00:00.00,0.013718,3.72067e-08,1.08515,0,0.24159,0,9543.45,1.05931e-18,89.8295,0.116112,1.19228,10.0639,0.125986,3.98129,0,0,1.78466e-19,-7.57663,20.2458,9662.75,10848.4,1186.52,-4.54747e-11
10432,2010-04-24,00:00:00.00,0.258751,1.94454e-06,1.21444,0,0.26413,0,9545.82,-5.71288e-19,87.9039,0.125014,1.44486,10.0634,0.120948,3.1631,0,0,0.000129067,-7.57663,20.2298,9662.77,10848.7,1186.76,-6.91216e-11
10433,2010-04-25,00:00:00.00,1.50472,0.00575335,1.30684,0,0.274901,0,9547.63,-7.51533e-19,87.3841,0.1252,1.3592,10.0662,0.110539,3.00463,0,0,0.000132482,-7.57663,20.2919,9663.97,10850.2,1187.07,-4.91127e-11
10434,2010-04-26,00:00:00.00,0.21467,0.0191583,1.32996,0,0.240507,0,9549.33,-7.87292e-21,85.9158,0.070675,1.11638,10.0661,0.0905971,3.00396,0,0,0.000107572,-7.57663,20.2613,9663.85,10850.4,1187.42,-5.27507e-11
10435,2010-04-27,00:00:00.00,0.956954,0.150791,1.24047,0,0.173832,0,9550.64,4.72977e-19,85.4626,0.0645774,0.97806,10.0674,0.0541276,3.18511,0,0,8.73458e-05,-7.57663,20.3005,9664.59,10851.5,1187.79,-4.00178e-11
10436,2010-04-28,00:00:00.00,0.00249729,0.00911073,1.06677,0,0.12281,0,9551.85,-2.15282e-35,84.296,0.0391789,0.895041,10.0668,0.0243228,3.22393,0,0,7.09226e-05,-7.57663,20.265,9664.27,10851.5,1188.12,-5.09317e-11
10437,2010-04-29,00:00:00.00,0.3269,0.0189179,0.915171,0,0.12316,0,9553.58,-2.41241e-19,82.9143,0.0405494,0.907746,10.0681,0.0729459,3.06061,0,0,0.000142205,-7.57663,20.2478,9664.36,10851.9,1188.38,-5.27507e-11
10438,2010-04-30,00:00:00.00,11.0326,0.145288,1.13838,0,0.795207,0,9555.59,1.14177e-17,89.3603,0.544779,1.23944,10.0884,0.0637053,3.11903,0,0,0.000115467,-7.57663,20.615,9674.98,10863.1,1188.94,-5.45697e-11
10439,2010-05-01,00:00:00.00,11.2561,1.32834,1.472,0,0.650839,0,9556.86,7.46227e-18,97.6374,0.56632,1.44232,10.0976,0.0443813,4.39935,0,0,9.37562e-05,-7.57663,20.9893,9686.58,10875.6,1189.92,-5.45697e-11
10440,2010-05-02,00:00:00.00,5.87918,0.134339,1.54508,0,0.502875,0,9558.01,7.49024e-18,101.624,0.460515,1.42331,10.0974,0.0570901,4.40777,0,0,7.61276e-05,-7.57663,21.1023,9691.65,10881.7,1190.86,-6.91216e-11
10441,2010-05-03,00:00:00.00,1.9394,0.0673081,1.48966,0,0.291422,0,9559.16,-1.32926e-18,102.426,0.305724,1.3493,10.0972,0.0332844,4.29773,0,0,6.18137e-05,-7.57663,21.0787,9692.95,10883.7,1191.57,-5.82077e-11
10442,2010-05-04,00:00:00.00,0.975122,0.044055,1.37301,0,0.267224,0,9560.67,-1.80143e-18,102.333,0.257897,1.33628,10.0971,0.0384348,3.59704,0,0,5.01911e-05,-7.57663,21.0349,9693.43,10884.7,1192.11,-5.45697e-11
10443,2010-05-05,00:00:00.00,0.884612,0.0931829,1.26893,0,0.202929,0,9562.71,-2.63442e-19,101.291,0.186603,1.36369,10.0994,0.022155,3.45107,0,0,4.07539e-05,-7.57663,20.9493,9693.97,10885.7,1192.55,-5.45697e-11
10444,2010-05-06,00:00:00.00,9.21853,1.43813,1.29528,0,0.494337,0,9564.06,7.08727e-18,107.683,0.512533,1.3571,10.1111,0.0045915,4.81091,0,0,3.30911e-05,-7.57663,21.3376,9704.09,10896.3,1193.08,-4.54747e-11
10445,2010-05-07,00:00:00.00,4.37895,4.52094,1.33632,0,0.320116,0,9564.91,5.54683e-19,110.826,0.36449,1.273,10.1228,0,9.26679,0,0,2.68691e-05,-7.57663,21.5133,9712.36,10905.2,1193.72,-5.09317e-11
10446,2010-05-08,00:00:00.00,1.93483,2.69531,1.21385,0,0.216775,0,9565.86,5.81998e-19,111.699,0.262288,1.19651,10.1286,0.0192256,11.9045,0,0,2.1817e-05,-7.57663,21.5351,9716.46,10909.8,1194.24,-4.36557e-11
10447,2010-05-09,00:00:00.00,0.569057,0.587118,1.06556,0,0.148432,0,9567.18,2.32238e-67,111.083,0.186589,1.1467,10.1287,0.00282668,12.4299,0,0,1.77149e-05,-7.57663,21.4515,9717.24,10911,1194.62,-5.09317e-11
10448,2010-05-10,00:00:00.00,0.0267843,2.09919,0.933784,0,0.124783,0,9568.59,1.28735e-83,109.811,0.127667,1.09406,10.1308,3.20202e-06,14.5175,0,0,1.4384e-05,-7.57663,21.3486,9719.1,10913.1,1194.89,-4.91127e-11
10449,2010-05-11,00:00:00.00,3.37191,0.0349393,0.880538,0,0.239788,0,9570.51,2.14695e-18,113.802,0.305682,1.07094,10.1303,0.136316,11.1451,0,0,1.16794e-05,-7.57663,21.5837,9722.23,10916.5,1195.17,-4.36557e-11
10450,2010-05-12,00:00:00.00,0.00264006,0.118111,0.875355,0,0.166415,0,9572.28,2.6613e-19,112.493,0.216001,1.02493,10.1319,0.0362173,10.9304,0,0,9.4834e-06,-7.57663,21.4954,9722.07,10916.7,1195.44,-5.27507e-11
10451,2010-05-13,00:00:00.00,0.0588499,0.0250611,0.875175,0,0.194014,0,9574.06,5.5339e-19,111.35,0.232071,0.996227,10.1318,0.0941858,10.1078,0,0,7.70028e-06,-7.57663,21.473,9721.93,10916.7,1195.67,-5.09317e-11
